date,frequency,keyword
2014-01-01,4,thai
2014-01-01,1,service
2014-01-01,2,saturday
2014-01-01,0,friday
2014-01-01,0,sunday
2014-01-01,2,new
2014-01-01,0,byob
2014-01-01,2,mac
2014-01-01,1,delicious
2014-01-01,1,pizza
2014-01-01,0,great
2014-01-01,1,pad
2014-01-01,1,cheese
2014-01-01,0,meat
2014-01-01,0,cafe
2014-01-01,0,valentines
2014-01-01,0,oakland
2014-01-01,0,chicken
2014-01-01,0,square
2014-01-01,0,shadyside
2014-01-01,1,market
2014-01-01,0,burger
2014-01-01,0,curry
2014-01-01,0,grill
2014-01-01,0,thursday
2014-01-01,0,burgatory
2014-01-01,0,bbq
2014-01-01,0,street
2014-01-01,0,highly
2014-01-01,1,pork
2014-01-01,0,park
2014-01-01,0,east
2014-01-01,0,yummy
2014-01-01,0,south
2014-01-01,0,hill
2014-01-01,0,primanti
2014-01-01,0,tuesday
2014-01-01,0,food
2014-01-01,0,side
2014-01-01,0,friday
2014-01-01,0,pamela
2014-01-01,0,thanksgiving
2014-01-01,2,penn
2014-01-01,0,strip
2014-01-01,0,nice
2014-01-02,0,thai
2014-01-02,2,service
2014-01-02,1,saturday
2014-01-02,0,friday
2014-01-02,0,sunday
2014-01-02,0,new
2014-01-02,1,byob
2014-01-02,1,mac
2014-01-02,0,delicious
2014-01-02,0,pizza
2014-01-02,3,great
2014-01-02,0,pad
2014-01-02,1,cheese
2014-01-02,0,meat
2014-01-02,0,cafe
2014-01-02,0,valentines
2014-01-02,0,oakland
2014-01-02,1,chicken
2014-01-02,1,square
2014-01-02,0,shadyside
2014-01-02,1,market
2014-01-02,0,burger
2014-01-02,0,curry
2014-01-02,0,grill
2014-01-02,0,thursday
2014-01-02,0,burgatory
2014-01-02,0,bbq
2014-01-02,0,street
2014-01-02,0,highly
2014-01-02,0,pork
2014-01-02,0,park
2014-01-02,0,east
2014-01-02,0,yummy
2014-01-02,0,south
2014-01-02,0,hill
2014-01-02,0,primanti
2014-01-02,0,tuesday
2014-01-02,0,food
2014-01-02,0,side
2014-01-02,0,friday
2014-01-02,0,pamela
2014-01-02,0,thanksgiving
2014-01-02,0,penn
2014-01-02,0,strip
2014-01-02,1,nice
2014-01-03,3,thai
2014-01-03,1,service
2014-01-03,1,saturday
2014-01-03,1,friday
2014-01-03,1,sunday
2014-01-03,2,new
2014-01-03,1,byob
2014-01-03,0,mac
2014-01-03,0,delicious
2014-01-03,0,pizza
2014-01-03,0,great
2014-01-03,0,pad
2014-01-03,0,cheese
2014-01-03,1,meat
2014-01-03,0,cafe
2014-01-03,0,valentines
2014-01-03,0,oakland
2014-01-03,1,chicken
2014-01-03,0,square
2014-01-03,0,shadyside
2014-01-03,0,market
2014-01-03,0,burger
2014-01-03,0,curry
2014-01-03,1,grill
2014-01-03,0,thursday
2014-01-03,2,burgatory
2014-01-03,0,bbq
2014-01-03,0,street
2014-01-03,0,highly
2014-01-03,0,pork
2014-01-03,1,park
2014-01-03,1,east
2014-01-03,1,yummy
2014-01-03,1,south
2014-01-03,0,hill
2014-01-03,0,primanti
2014-01-03,0,tuesday
2014-01-03,1,food
2014-01-03,0,side
2014-01-03,1,friday
2014-01-03,0,pamela
2014-01-03,0,thanksgiving
2014-01-03,0,penn
2014-01-03,0,strip
2014-01-03,1,nice
2014-01-04,1,thai
2014-01-04,1,service
2014-01-04,0,saturday
2014-01-04,0,friday
2014-01-04,1,sunday
2014-01-04,0,new
2014-01-04,1,byob
2014-01-04,2,mac
2014-01-04,0,delicious
2014-01-04,2,pizza
2014-01-04,2,great
2014-01-04,0,pad
2014-01-04,0,cheese
2014-01-04,2,meat
2014-01-04,0,cafe
2014-01-04,0,valentines
2014-01-04,0,oakland
2014-01-04,1,chicken
2014-01-04,0,square
2014-01-04,0,shadyside
2014-01-04,1,market
2014-01-04,0,burger
2014-01-04,0,curry
2014-01-04,0,grill
2014-01-04,0,thursday
2014-01-04,0,burgatory
2014-01-04,1,bbq
2014-01-04,0,street
2014-01-04,0,highly
2014-01-04,0,pork
2014-01-04,0,park
2014-01-04,0,east
2014-01-04,0,yummy
2014-01-04,0,south
2014-01-04,1,hill
2014-01-04,5,primanti
2014-01-04,0,tuesday
2014-01-04,1,food
2014-01-04,0,side
2014-01-04,0,friday
2014-01-04,0,pamela
2014-01-04,0,thanksgiving
2014-01-04,1,penn
2014-01-04,1,strip
2014-01-04,0,nice
2014-01-05,6,thai
2014-01-05,2,service
2014-01-05,1,saturday
2014-01-05,0,friday
2014-01-05,0,sunday
2014-01-05,4,new
2014-01-05,2,byob
2014-01-05,0,mac
2014-01-05,0,delicious
2014-01-05,1,pizza
2014-01-05,11,great
2014-01-05,0,pad
2014-01-05,1,cheese
2014-01-05,3,meat
2014-01-05,0,cafe
2014-01-05,0,valentines
2014-01-05,1,oakland
2014-01-05,0,chicken
2014-01-05,0,square
2014-01-05,0,shadyside
2014-01-05,0,market
2014-01-05,0,burger
2014-01-05,0,curry
2014-01-05,1,grill
2014-01-05,0,thursday
2014-01-05,0,burgatory
2014-01-05,0,bbq
2014-01-05,0,street
2014-01-05,2,highly
2014-01-05,0,pork
2014-01-05,0,park
2014-01-05,0,east
2014-01-05,0,yummy
2014-01-05,1,south
2014-01-05,1,hill
2014-01-05,0,primanti
2014-01-05,0,tuesday
2014-01-05,3,food
2014-01-05,1,side
2014-01-05,0,friday
2014-01-05,0,pamela
2014-01-05,0,thanksgiving
2014-01-05,0,penn
2014-01-05,1,strip
2014-01-05,4,nice
2014-01-06,7,thai
2014-01-06,1,service
2014-01-06,3,saturday
2014-01-06,1,friday
2014-01-06,0,sunday
2014-01-06,1,new
2014-01-06,2,byob
2014-01-06,0,mac
2014-01-06,0,delicious
2014-01-06,1,pizza
2014-01-06,5,great
2014-01-06,0,pad
2014-01-06,0,cheese
2014-01-06,1,meat
2014-01-06,0,cafe
2014-01-06,0,valentines
2014-01-06,0,oakland
2014-01-06,0,chicken
2014-01-06,2,square
2014-01-06,0,shadyside
2014-01-06,1,market
2014-01-06,0,burger
2014-01-06,1,curry
2014-01-06,1,grill
2014-01-06,0,thursday
2014-01-06,0,burgatory
2014-01-06,0,bbq
2014-01-06,1,street
2014-01-06,0,highly
2014-01-06,0,pork
2014-01-06,0,park
2014-01-06,3,east
2014-01-06,0,yummy
2014-01-06,0,south
2014-01-06,0,hill
2014-01-06,0,primanti
2014-01-06,0,tuesday
2014-01-06,0,food
2014-01-06,0,side
2014-01-06,1,friday
2014-01-06,0,pamela
2014-01-06,0,thanksgiving
2014-01-06,0,penn
2014-01-06,0,strip
2014-01-06,0,nice
2014-01-07,0,thai
2014-01-07,1,service
2014-01-07,0,saturday
2014-01-07,0,friday
2014-01-07,1,sunday
2014-01-07,0,new
2014-01-07,0,byob
2014-01-07,0,mac
2014-01-07,1,delicious
2014-01-07,0,pizza
2014-01-07,0,great
2014-01-07,0,pad
2014-01-07,0,cheese
2014-01-07,0,meat
2014-01-07,0,cafe
2014-01-07,0,valentines
2014-01-07,0,oakland
2014-01-07,0,chicken
2014-01-07,0,square
2014-01-07,0,shadyside
2014-01-07,0,market
2014-01-07,0,burger
2014-01-07,0,curry
2014-01-07,0,grill
2014-01-07,0,thursday
2014-01-07,0,burgatory
2014-01-07,0,bbq
2014-01-07,1,street
2014-01-07,0,highly
2014-01-07,1,pork
2014-01-07,1,park
2014-01-07,0,east
2014-01-07,1,yummy
2014-01-07,1,south
2014-01-07,0,hill
2014-01-07,0,primanti
2014-01-07,0,tuesday
2014-01-07,1,food
2014-01-07,1,side
2014-01-07,0,friday
2014-01-07,0,pamela
2014-01-07,0,thanksgiving
2014-01-07,0,penn
2014-01-07,0,strip
2014-01-07,0,nice
2014-01-08,0,thai
2014-01-08,2,service
2014-01-08,1,saturday
2014-01-08,1,friday
2014-01-08,1,sunday
2014-01-08,0,new
2014-01-08,0,byob
2014-01-08,2,mac
2014-01-08,2,delicious
2014-01-08,1,pizza
2014-01-08,2,great
2014-01-08,0,pad
2014-01-08,3,cheese
2014-01-08,1,meat
2014-01-08,0,cafe
2014-01-08,0,valentines
2014-01-08,0,oakland
2014-01-08,4,chicken
2014-01-08,0,square
2014-01-08,0,shadyside
2014-01-08,1,market
2014-01-08,0,burger
2014-01-08,0,curry
2014-01-08,0,grill
2014-01-08,0,thursday
2014-01-08,0,burgatory
2014-01-08,2,bbq
2014-01-08,0,street
2014-01-08,3,highly
2014-01-08,1,pork
2014-01-08,0,park
2014-01-08,0,east
2014-01-08,0,yummy
2014-01-08,1,south
2014-01-08,0,hill
2014-01-08,3,primanti
2014-01-08,0,tuesday
2014-01-08,1,food
2014-01-08,0,side
2014-01-08,1,friday
2014-01-08,0,pamela
2014-01-08,0,thanksgiving
2014-01-08,0,penn
2014-01-08,0,strip
2014-01-08,0,nice
2014-01-09,6,thai
2014-01-09,1,service
2014-01-09,3,saturday
2014-01-09,2,friday
2014-01-09,0,sunday
2014-01-09,1,new
2014-01-09,0,byob
2014-01-09,0,mac
2014-01-09,0,delicious
2014-01-09,2,pizza
2014-01-09,3,great
2014-01-09,4,pad
2014-01-09,0,cheese
2014-01-09,0,meat
2014-01-09,0,cafe
2014-01-09,0,valentines
2014-01-09,0,oakland
2014-01-09,0,chicken
2014-01-09,0,square
2014-01-09,0,shadyside
2014-01-09,0,market
2014-01-09,0,burger
2014-01-09,0,curry
2014-01-09,0,grill
2014-01-09,0,thursday
2014-01-09,0,burgatory
2014-01-09,0,bbq
2014-01-09,0,street
2014-01-09,0,highly
2014-01-09,0,pork
2014-01-09,0,park
2014-01-09,0,east
2014-01-09,0,yummy
2014-01-09,1,south
2014-01-09,0,hill
2014-01-09,1,primanti
2014-01-09,0,tuesday
2014-01-09,2,food
2014-01-09,1,side
2014-01-09,2,friday
2014-01-09,0,pamela
2014-01-09,0,thanksgiving
2014-01-09,0,penn
2014-01-09,0,strip
2014-01-09,4,nice
2014-01-10,0,thai
2014-01-10,0,service
2014-01-10,0,saturday
2014-01-10,0,friday
2014-01-10,0,sunday
2014-01-10,2,new
2014-01-10,0,byob
2014-01-10,0,mac
2014-01-10,0,delicious
2014-01-10,1,pizza
2014-01-10,2,great
2014-01-10,1,pad
2014-01-10,0,cheese
2014-01-10,0,meat
2014-01-10,3,cafe
2014-01-10,0,valentines
2014-01-10,0,oakland
2014-01-10,0,chicken
2014-01-10,0,square
2014-01-10,0,shadyside
2014-01-10,0,market
2014-01-10,0,burger
2014-01-10,0,curry
2014-01-10,0,grill
2014-01-10,0,thursday
2014-01-10,0,burgatory
2014-01-10,0,bbq
2014-01-10,0,street
2014-01-10,0,highly
2014-01-10,0,pork
2014-01-10,0,park
2014-01-10,0,east
2014-01-10,0,yummy
2014-01-10,1,south
2014-01-10,0,hill
2014-01-10,0,primanti
2014-01-10,0,tuesday
2014-01-10,0,food
2014-01-10,0,side
2014-01-10,0,friday
2014-01-10,0,pamela
2014-01-10,0,thanksgiving
2014-01-10,0,penn
2014-01-10,0,strip
2014-01-10,0,nice
2014-01-11,0,thai
2014-01-11,1,service
2014-01-11,0,saturday
2014-01-11,1,friday
2014-01-11,3,sunday
2014-01-11,1,new
2014-01-11,0,byob
2014-01-11,0,mac
2014-01-11,1,delicious
2014-01-11,1,pizza
2014-01-11,2,great
2014-01-11,0,pad
2014-01-11,0,cheese
2014-01-11,0,meat
2014-01-11,0,cafe
2014-01-11,0,valentines
2014-01-11,0,oakland
2014-01-11,2,chicken
2014-01-11,0,square
2014-01-11,0,shadyside
2014-01-11,0,market
2014-01-11,0,burger
2014-01-11,0,curry
2014-01-11,1,grill
2014-01-11,2,thursday
2014-01-11,0,burgatory
2014-01-11,7,bbq
2014-01-11,0,street
2014-01-11,0,highly
2014-01-11,0,pork
2014-01-11,0,park
2014-01-11,1,east
2014-01-11,1,yummy
2014-01-11,0,south
2014-01-11,0,hill
2014-01-11,0,primanti
2014-01-11,1,tuesday
2014-01-11,0,food
2014-01-11,1,side
2014-01-11,1,friday
2014-01-11,0,pamela
2014-01-11,0,thanksgiving
2014-01-11,0,penn
2014-01-11,0,strip
2014-01-11,0,nice
2014-01-12,0,thai
2014-01-12,0,service
2014-01-12,1,saturday
2014-01-12,0,friday
2014-01-12,0,sunday
2014-01-12,1,new
2014-01-12,0,byob
2014-01-12,2,mac
2014-01-12,0,delicious
2014-01-12,0,pizza
2014-01-12,2,great
2014-01-12,0,pad
2014-01-12,0,cheese
2014-01-12,0,meat
2014-01-12,0,cafe
2014-01-12,0,valentines
2014-01-12,0,oakland
2014-01-12,0,chicken
2014-01-12,0,square
2014-01-12,0,shadyside
2014-01-12,0,market
2014-01-12,0,burger
2014-01-12,0,curry
2014-01-12,0,grill
2014-01-12,0,thursday
2014-01-12,0,burgatory
2014-01-12,2,bbq
2014-01-12,1,street
2014-01-12,0,highly
2014-01-12,0,pork
2014-01-12,0,park
2014-01-12,0,east
2014-01-12,0,yummy
2014-01-12,0,south
2014-01-12,1,hill
2014-01-12,0,primanti
2014-01-12,0,tuesday
2014-01-12,0,food
2014-01-12,0,side
2014-01-12,0,friday
2014-01-12,0,pamela
2014-01-12,0,thanksgiving
2014-01-12,0,penn
2014-01-12,0,strip
2014-01-12,0,nice
2014-01-13,2,thai
2014-01-13,1,service
2014-01-13,1,saturday
2014-01-13,0,friday
2014-01-13,0,sunday
2014-01-13,0,new
2014-01-13,0,byob
2014-01-13,0,mac
2014-01-13,1,delicious
2014-01-13,1,pizza
2014-01-13,1,great
2014-01-13,0,pad
2014-01-13,2,cheese
2014-01-13,0,meat
2014-01-13,0,cafe
2014-01-13,0,valentines
2014-01-13,1,oakland
2014-01-13,0,chicken
2014-01-13,0,square
2014-01-13,0,shadyside
2014-01-13,0,market
2014-01-13,1,burger
2014-01-13,0,curry
2014-01-13,0,grill
2014-01-13,0,thursday
2014-01-13,0,burgatory
2014-01-13,0,bbq
2014-01-13,0,street
2014-01-13,0,highly
2014-01-13,0,pork
2014-01-13,0,park
2014-01-13,0,east
2014-01-13,0,yummy
2014-01-13,0,south
2014-01-13,0,hill
2014-01-13,0,primanti
2014-01-13,0,tuesday
2014-01-13,1,food
2014-01-13,0,side
2014-01-13,0,friday
2014-01-13,0,pamela
2014-01-13,0,thanksgiving
2014-01-13,1,penn
2014-01-13,0,strip
2014-01-13,0,nice
2014-01-14,0,thai
2014-01-14,0,service
2014-01-14,0,saturday
2014-01-14,0,friday
2014-01-14,0,sunday
2014-01-14,1,new
2014-01-14,0,byob
2014-01-14,1,mac
2014-01-14,0,delicious
2014-01-14,1,pizza
2014-01-14,3,great
2014-01-14,0,pad
2014-01-14,0,cheese
2014-01-14,0,meat
2014-01-14,2,cafe
2014-01-14,0,valentines
2014-01-14,0,oakland
2014-01-14,3,chicken
2014-01-14,0,square
2014-01-14,0,shadyside
2014-01-14,0,market
2014-01-14,0,burger
2014-01-14,0,curry
2014-01-14,0,grill
2014-01-14,0,thursday
2014-01-14,0,burgatory
2014-01-14,0,bbq
2014-01-14,0,street
2014-01-14,1,highly
2014-01-14,0,pork
2014-01-14,0,park
2014-01-14,0,east
2014-01-14,1,yummy
2014-01-14,0,south
2014-01-14,1,hill
2014-01-14,0,primanti
2014-01-14,0,tuesday
2014-01-14,3,food
2014-01-14,0,side
2014-01-14,0,friday
2014-01-14,0,pamela
2014-01-14,0,thanksgiving
2014-01-14,0,penn
2014-01-14,0,strip
2014-01-14,1,nice
2014-01-15,1,thai
2014-01-15,2,service
2014-01-15,0,saturday
2014-01-15,0,friday
2014-01-15,1,sunday
2014-01-15,2,new
2014-01-15,1,byob
2014-01-15,1,mac
2014-01-15,0,delicious
2014-01-15,0,pizza
2014-01-15,3,great
2014-01-15,1,pad
2014-01-15,0,cheese
2014-01-15,0,meat
2014-01-15,0,cafe
2014-01-15,0,valentines
2014-01-15,0,oakland
2014-01-15,0,chicken
2014-01-15,0,square
2014-01-15,0,shadyside
2014-01-15,0,market
2014-01-15,0,burger
2014-01-15,0,curry
2014-01-15,0,grill
2014-01-15,0,thursday
2014-01-15,0,burgatory
2014-01-15,0,bbq
2014-01-15,0,street
2014-01-15,0,highly
2014-01-15,0,pork
2014-01-15,0,park
2014-01-15,0,east
2014-01-15,0,yummy
2014-01-15,0,south
2014-01-15,1,hill
2014-01-15,0,primanti
2014-01-15,0,tuesday
2014-01-15,0,food
2014-01-15,0,side
2014-01-15,0,friday
2014-01-15,0,pamela
2014-01-15,0,thanksgiving
2014-01-15,0,penn
2014-01-15,0,strip
2014-01-15,0,nice
2014-01-16,1,thai
2014-01-16,1,service
2014-01-16,3,saturday
2014-01-16,4,friday
2014-01-16,0,sunday
2014-01-16,1,new
2014-01-16,1,byob
2014-01-16,0,mac
2014-01-16,2,delicious
2014-01-16,0,pizza
2014-01-16,3,great
2014-01-16,0,pad
2014-01-16,0,cheese
2014-01-16,0,meat
2014-01-16,0,cafe
2014-01-16,0,valentines
2014-01-16,0,oakland
2014-01-16,1,chicken
2014-01-16,0,square
2014-01-16,1,shadyside
2014-01-16,0,market
2014-01-16,1,burger
2014-01-16,0,curry
2014-01-16,0,grill
2014-01-16,0,thursday
2014-01-16,0,burgatory
2014-01-16,0,bbq
2014-01-16,0,street
2014-01-16,1,highly
2014-01-16,0,pork
2014-01-16,0,park
2014-01-16,0,east
2014-01-16,0,yummy
2014-01-16,0,south
2014-01-16,1,hill
2014-01-16,0,primanti
2014-01-16,3,tuesday
2014-01-16,0,food
2014-01-16,0,side
2014-01-16,4,friday
2014-01-16,1,pamela
2014-01-16,0,thanksgiving
2014-01-16,1,penn
2014-01-16,0,strip
2014-01-16,1,nice
2014-01-17,0,thai
2014-01-17,0,service
2014-01-17,1,saturday
2014-01-17,1,friday
2014-01-17,2,sunday
2014-01-17,1,new
2014-01-17,0,byob
2014-01-17,0,mac
2014-01-17,0,delicious
2014-01-17,1,pizza
2014-01-17,0,great
2014-01-17,1,pad
2014-01-17,0,cheese
2014-01-17,0,meat
2014-01-17,2,cafe
2014-01-17,0,valentines
2014-01-17,1,oakland
2014-01-17,1,chicken
2014-01-17,1,square
2014-01-17,0,shadyside
2014-01-17,1,market
2014-01-17,0,burger
2014-01-17,0,curry
2014-01-17,1,grill
2014-01-17,0,thursday
2014-01-17,0,burgatory
2014-01-17,1,bbq
2014-01-17,0,street
2014-01-17,1,highly
2014-01-17,0,pork
2014-01-17,0,park
2014-01-17,0,east
2014-01-17,0,yummy
2014-01-17,0,south
2014-01-17,0,hill
2014-01-17,2,primanti
2014-01-17,0,tuesday
2014-01-17,1,food
2014-01-17,0,side
2014-01-17,1,friday
2014-01-17,0,pamela
2014-01-17,0,thanksgiving
2014-01-17,1,penn
2014-01-17,1,strip
2014-01-17,1,nice
2014-01-18,3,thai
2014-01-18,1,service
2014-01-18,2,saturday
2014-01-18,0,friday
2014-01-18,2,sunday
2014-01-18,2,new
2014-01-18,0,byob
2014-01-18,0,mac
2014-01-18,0,delicious
2014-01-18,0,pizza
2014-01-18,2,great
2014-01-18,0,pad
2014-01-18,0,cheese
2014-01-18,0,meat
2014-01-18,1,cafe
2014-01-18,0,valentines
2014-01-18,0,oakland
2014-01-18,0,chicken
2014-01-18,0,square
2014-01-18,0,shadyside
2014-01-18,1,market
2014-01-18,0,burger
2014-01-18,0,curry
2014-01-18,0,grill
2014-01-18,0,thursday
2014-01-18,0,burgatory
2014-01-18,1,bbq
2014-01-18,1,street
2014-01-18,1,highly
2014-01-18,1,pork
2014-01-18,2,park
2014-01-18,2,east
2014-01-18,0,yummy
2014-01-18,1,south
2014-01-18,0,hill
2014-01-18,0,primanti
2014-01-18,0,tuesday
2014-01-18,1,food
2014-01-18,0,side
2014-01-18,0,friday
2014-01-18,0,pamela
2014-01-18,1,thanksgiving
2014-01-18,1,penn
2014-01-18,0,strip
2014-01-18,0,nice
2014-01-19,5,thai
2014-01-19,1,service
2014-01-19,1,saturday
2014-01-19,2,friday
2014-01-19,2,sunday
2014-01-19,0,new
2014-01-19,0,byob
2014-01-19,1,mac
2014-01-19,1,delicious
2014-01-19,1,pizza
2014-01-19,5,great
2014-01-19,0,pad
2014-01-19,0,cheese
2014-01-19,0,meat
2014-01-19,0,cafe
2014-01-19,0,valentines
2014-01-19,0,oakland
2014-01-19,0,chicken
2014-01-19,0,square
2014-01-19,0,shadyside
2014-01-19,0,market
2014-01-19,0,burger
2014-01-19,0,curry
2014-01-19,1,grill
2014-01-19,0,thursday
2014-01-19,0,burgatory
2014-01-19,0,bbq
2014-01-19,1,street
2014-01-19,0,highly
2014-01-19,0,pork
2014-01-19,0,park
2014-01-19,0,east
2014-01-19,0,yummy
2014-01-19,0,south
2014-01-19,1,hill
2014-01-19,0,primanti
2014-01-19,0,tuesday
2014-01-19,1,food
2014-01-19,0,side
2014-01-19,2,friday
2014-01-19,0,pamela
2014-01-19,0,thanksgiving
2014-01-19,1,penn
2014-01-19,0,strip
2014-01-19,0,nice
2014-01-20,1,thai
2014-01-20,2,service
2014-01-20,0,saturday
2014-01-20,2,friday
2014-01-20,3,sunday
2014-01-20,1,new
2014-01-20,1,byob
2014-01-20,2,mac
2014-01-20,1,delicious
2014-01-20,0,pizza
2014-01-20,3,great
2014-01-20,1,pad
2014-01-20,1,cheese
2014-01-20,3,meat
2014-01-20,0,cafe
2014-01-20,0,valentines
2014-01-20,0,oakland
2014-01-20,0,chicken
2014-01-20,0,square
2014-01-20,0,shadyside
2014-01-20,0,market
2014-01-20,2,burger
2014-01-20,0,curry
2014-01-20,0,grill
2014-01-20,0,thursday
2014-01-20,0,burgatory
2014-01-20,0,bbq
2014-01-20,0,street
2014-01-20,0,highly
2014-01-20,0,pork
2014-01-20,0,park
2014-01-20,0,east
2014-01-20,0,yummy
2014-01-20,0,south
2014-01-20,0,hill
2014-01-20,0,primanti
2014-01-20,0,tuesday
2014-01-20,1,food
2014-01-20,0,side
2014-01-20,2,friday
2014-01-20,0,pamela
2014-01-20,0,thanksgiving
2014-01-20,1,penn
2014-01-20,0,strip
2014-01-20,0,nice
2014-01-21,3,thai
2014-01-21,0,service
2014-01-21,0,saturday
2014-01-21,2,friday
2014-01-21,0,sunday
2014-01-21,1,new
2014-01-21,0,byob
2014-01-21,0,mac
2014-01-21,0,delicious
2014-01-21,0,pizza
2014-01-21,1,great
2014-01-21,1,pad
2014-01-21,0,cheese
2014-01-21,0,meat
2014-01-21,1,cafe
2014-01-21,0,valentines
2014-01-21,0,oakland
2014-01-21,0,chicken
2014-01-21,0,square
2014-01-21,0,shadyside
2014-01-21,0,market
2014-01-21,0,burger
2014-01-21,0,curry
2014-01-21,0,grill
2014-01-21,0,thursday
2014-01-21,0,burgatory
2014-01-21,0,bbq
2014-01-21,0,street
2014-01-21,1,highly
2014-01-21,1,pork
2014-01-21,0,park
2014-01-21,0,east
2014-01-21,0,yummy
2014-01-21,0,south
2014-01-21,0,hill
2014-01-21,0,primanti
2014-01-21,0,tuesday
2014-01-21,3,food
2014-01-21,0,side
2014-01-21,2,friday
2014-01-21,0,pamela
2014-01-21,0,thanksgiving
2014-01-21,0,penn
2014-01-21,0,strip
2014-01-21,0,nice
2014-01-22,2,thai
2014-01-22,2,service
2014-01-22,2,saturday
2014-01-22,1,friday
2014-01-22,5,sunday
2014-01-22,0,new
2014-01-22,1,byob
2014-01-22,0,mac
2014-01-22,2,delicious
2014-01-22,0,pizza
2014-01-22,3,great
2014-01-22,1,pad
2014-01-22,0,cheese
2014-01-22,0,meat
2014-01-22,0,cafe
2014-01-22,0,valentines
2014-01-22,0,oakland
2014-01-22,0,chicken
2014-01-22,0,square
2014-01-22,0,shadyside
2014-01-22,0,market
2014-01-22,0,burger
2014-01-22,1,curry
2014-01-22,0,grill
2014-01-22,0,thursday
2014-01-22,0,burgatory
2014-01-22,1,bbq
2014-01-22,1,street
2014-01-22,0,highly
2014-01-22,0,pork
2014-01-22,1,park
2014-01-22,0,east
2014-01-22,0,yummy
2014-01-22,0,south
2014-01-22,1,hill
2014-01-22,0,primanti
2014-01-22,0,tuesday
2014-01-22,0,food
2014-01-22,0,side
2014-01-22,1,friday
2014-01-22,0,pamela
2014-01-22,0,thanksgiving
2014-01-22,0,penn
2014-01-22,0,strip
2014-01-22,0,nice
2014-01-23,0,thai
2014-01-23,1,service
2014-01-23,2,saturday
2014-01-23,2,friday
2014-01-23,1,sunday
2014-01-23,2,new
2014-01-23,0,byob
2014-01-23,0,mac
2014-01-23,2,delicious
2014-01-23,0,pizza
2014-01-23,6,great
2014-01-23,0,pad
2014-01-23,1,cheese
2014-01-23,0,meat
2014-01-23,0,cafe
2014-01-23,0,valentines
2014-01-23,0,oakland
2014-01-23,1,chicken
2014-01-23,0,square
2014-01-23,0,shadyside
2014-01-23,0,market
2014-01-23,0,burger
2014-01-23,0,curry
2014-01-23,0,grill
2014-01-23,0,thursday
2014-01-23,0,burgatory
2014-01-23,1,bbq
2014-01-23,0,street
2014-01-23,1,highly
2014-01-23,1,pork
2014-01-23,0,park
2014-01-23,0,east
2014-01-23,0,yummy
2014-01-23,0,south
2014-01-23,0,hill
2014-01-23,0,primanti
2014-01-23,0,tuesday
2014-01-23,4,food
2014-01-23,0,side
2014-01-23,2,friday
2014-01-23,0,pamela
2014-01-23,0,thanksgiving
2014-01-23,0,penn
2014-01-23,0,strip
2014-01-23,0,nice
2014-01-24,0,thai
2014-01-24,1,service
2014-01-24,3,saturday
2014-01-24,1,friday
2014-01-24,2,sunday
2014-01-24,0,new
2014-01-24,0,byob
2014-01-24,0,mac
2014-01-24,0,delicious
2014-01-24,0,pizza
2014-01-24,1,great
2014-01-24,2,pad
2014-01-24,0,cheese
2014-01-24,2,meat
2014-01-24,0,cafe
2014-01-24,0,valentines
2014-01-24,0,oakland
2014-01-24,0,chicken
2014-01-24,0,square
2014-01-24,0,shadyside
2014-01-24,0,market
2014-01-24,0,burger
2014-01-24,0,curry
2014-01-24,0,grill
2014-01-24,0,thursday
2014-01-24,0,burgatory
2014-01-24,0,bbq
2014-01-24,0,street
2014-01-24,1,highly
2014-01-24,0,pork
2014-01-24,0,park
2014-01-24,0,east
2014-01-24,0,yummy
2014-01-24,0,south
2014-01-24,0,hill
2014-01-24,1,primanti
2014-01-24,0,tuesday
2014-01-24,0,food
2014-01-24,0,side
2014-01-24,1,friday
2014-01-24,0,pamela
2014-01-24,0,thanksgiving
2014-01-24,0,penn
2014-01-24,0,strip
2014-01-24,1,nice
2014-01-25,1,thai
2014-01-25,2,service
2014-01-25,0,saturday
2014-01-25,0,friday
2014-01-25,0,sunday
2014-01-25,0,new
2014-01-25,0,byob
2014-01-25,0,mac
2014-01-25,0,delicious
2014-01-25,0,pizza
2014-01-25,1,great
2014-01-25,1,pad
2014-01-25,0,cheese
2014-01-25,0,meat
2014-01-25,0,cafe
2014-01-25,0,valentines
2014-01-25,0,oakland
2014-01-25,0,chicken
2014-01-25,1,square
2014-01-25,0,shadyside
2014-01-25,2,market
2014-01-25,0,burger
2014-01-25,0,curry
2014-01-25,0,grill
2014-01-25,0,thursday
2014-01-25,0,burgatory
2014-01-25,0,bbq
2014-01-25,0,street
2014-01-25,0,highly
2014-01-25,1,pork
2014-01-25,0,park
2014-01-25,0,east
2014-01-25,0,yummy
2014-01-25,0,south
2014-01-25,0,hill
2014-01-25,0,primanti
2014-01-25,0,tuesday
2014-01-25,1,food
2014-01-25,0,side
2014-01-25,0,friday
2014-01-25,0,pamela
2014-01-25,0,thanksgiving
2014-01-25,0,penn
2014-01-25,0,strip
2014-01-25,0,nice
2014-01-26,0,thai
2014-01-26,0,service
2014-01-26,0,saturday
2014-01-26,5,friday
2014-01-26,0,sunday
2014-01-26,0,new
2014-01-26,1,byob
2014-01-26,3,mac
2014-01-26,0,delicious
2014-01-26,0,pizza
2014-01-26,5,great
2014-01-26,0,pad
2014-01-26,1,cheese
